userid,date,hour,points
f623ccfd-b38e-40dd-957f-198372741728,8/5/19,19,-885
0abb1267-2e87-4a6b-ae98-9c667d88a14a,8/10/19,19,771
2ba9d7c7-a4ce-41b4-babe-7df1b9e7396a,3/18/19,19,825
ad03898c-0ce8-4b26-874b-698b64947e11,4/18/19,20,107
87bd0297-dfa3-4439-b611-35c42232ed4d,2/6/19,18,-126
da846c79-e681-48e6-bf07-d99ec1fd6c0b,3/18/19,19,-304
6e5400a4-c0d8-4927-b1f9-5ad3f28fdef3,4/1/19,20,130
54665e84-4bc0-4642-9d4e-5ec09a9e8e30,5/3/19,19,315
da846c79-e681-48e6-bf07-d99ec1fd6c0b,3/8/19,19,186
5841370f-af41-4fb6-8edd-3f470b250812,4/8/19,19,-29
2ba9d7c7-a4ce-41b4-babe-7df1b9e7396a,2/6/19,18,186
90e2fee8-cea8-4399-9d26-edc2bd4b067d,3/18/19,19,1752
6e5400a4-c0d8-4927-b1f9-5ad3f28fdef3,2/21/19,18,-46
54665e84-4bc0-4642-9d4e-5ec09a9e8e30,2/15/19,19,-817
9370ca28-6833-496d-837b-07b1f19b0c5c,4/17/19,19,1823
9370ca28-6833-496d-837b-07b1f19b0c5c,4/25/19,20,940
987e6487-a245-4f18-9f20-42b8db717c1c,4/1/19,19,835
96cdd24d-a68d-4cf5-b06d-926bfaf7a038,3/11/19,19,-164
6e5400a4-c0d8-4927-b1f9-5ad3f28fdef3,3/1/19,19,-724
2ba9d7c7-a4ce-41b4-babe-7df1b9e7396a,4/17/19,20,-296
d68f17ba-664a-472f-b22e-84e7e5b62fca,1/16/19,19,-92
6e5400a4-c0d8-4927-b1f9-5ad3f28fdef3,2/1/19,19,109
2ba9d7c7-a4ce-41b4-babe-7df1b9e7396a,1/15/19,18,-6
44d07ab2-0cdd-4fa5-9f05-574d7416ab40,8/14/19,19,-92
14adf99e-4503-4e7a-8127-02f9ec2f91d1,8/21/19,19,294
53846e78-5dab-4a18-93fc-ed9aa73a3753,8/22/19,18,-61
ac856431-0d82-410b-8636-b86dca8a29f8,8/23/19,19,91
d68f17ba-664a-472f-b22e-84e7e5b62fca,8/25/19,19,-6
8ecc637e-b722-4556-8398-956aad342520,8/27/19,18,2437
2be50320-2a1d-4073-a96b-50b4394ae4c5,8/30/19,18,865
652bcca2-b52f-4478-823e-724a1c91cf65,9/13/19,18,268
991d7293-0e5d-4f3f-894d-8f864cdbbd5f,9/13/19,18,-10
aa088de0-9111-499c-80e8-96a4001a6f0d,9/13/19,19,769
54665e84-4bc0-4642-9d4e-5ec09a9e8e30,9/13/19,19,53
6e5400a4-c0d8-4927-b1f9-5ad3f28fdef3,9/13/19,20,47
991d7293-0e5d-4f3f-894d-8f864cdbbd5f,8/10/19,18,84
00c1a1fe-1f70-4078-b7d5-e56b65d28e1f,8/21/19,19,-186
693d4107-f6eb-4529-9273-0bb5790737a3,8/2/19,19,324
53846e78-5dab-4a18-93fc-ed9aa73a3753,9/13/19,17,673
f623ccfd-b38e-40dd-957f-198372741728,9/13/19,17,-963
c146f69c-bffb-44dc-84bd-faf9360144cd,8/14/19,19,2926
90f95cb3-dab9-4c00-b22b-d2f8cb46f3d2,8/10/19,18,-1135
c146f69c-bffb-44dc-84bd-faf9360144cd,8/14/19,18,3522
9370ca28-6833-496d-837b-07b1f19b0c5c,9/22/19,17,351
f623ccfd-b38e-40dd-957f-198372741728,9/24/19,17,55
44d07ab2-0cdd-4fa5-9f05-574d7416ab40,9/22/19,18,327
2b5222de-4f02-44cd-96bf-f70a53791e2d,9/28/19,19,-114
857a0de2-816e-4519-8162-1153adc42692,10/15/19,19,29
5841370f-af41-4fb6-8edd-3f470b250812,10/15/19,19,-577
0abb1267-2e87-4a6b-ae98-9c667d88a14a,10/15/19,19,-1347
5f611d75-40de-4045-a6af-20e81cf145a8,10/24/19,19,-521
01d579e4-1f3c-42d4-8469-032169b58df8,11/8/19,19,-250
186eadb6-dc0d-42c3-921a-538320cb1978,11/18/19,19,212
0abb1267-2e87-4a6b-ae98-9c667d88a14a,11/13/19,18,-131
2be50320-2a1d-4073-a96b-50b4394ae4c5,10/24/19,20,-10
25d05e20-b22e-40f8-afa0-730e784ebfbb,11/8/19,19,-71
62bafa32-41f8-4813-a3fa-88dfd29cfb73,11/20/19,19,-917
b98b7e30-1b3c-4434-a645-e8b66bd76e40,8/2/19,18,546
21e6e524-402a-4445-9c9c-d826c25fd01d,8/2/19,19,1298
9727cc85-d4aa-4597-b60d-25d0189181f4,3/28/19,20,861
9727cc85-d4aa-4597-b60d-25d0189181f4,3/12/19,20,632
7d9be86d-f7fd-4c91-919e-d82547ef1d66,2/6/19,19,61
7c0ed694-f92e-432c-a395-d57bc5d81fa1,4/8/19,19,103
09362d9a-c399-4c7e-9c2c-0a0d0566769c,2/1/19,19,-20
00b53abd-90d9-4953-b441-8989e75f616e,2/1/19,20,-146
e88aa18b-4086-47bd-9305-7e4b7f40647e,4/2/19,19,-487
a693ce85-c658-44c1-bce0-497d7f31e475,3/25/19,20,-1893
a693ce85-c658-44c1-bce0-497d7f31e475,4/8/19,20,1038
8ecf5204-8ee5-4e87-bf17-262051783d83,2/15/19,19,124
8ecf5204-8ee5-4e87-bf17-262051783d83,2/28/19,19,522
09362d9a-c399-4c7e-9c2c-0a0d0566769c,4/8/19,19,-184
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,5/13/19,19,30
9727cc85-d4aa-4597-b60d-25d0189181f4,3/22/19,19,1219
bff3156e-1536-42c7-bb94-1d0461b9750c,4/17/19,20,862
83c16eb2-b9ec-4ca8-a4ce-d1f3c0c0456a,8/15/19,18,-212
21e6e524-402a-4445-9c9c-d826c25fd01d,8/22/19,18,496
83c16eb2-b9ec-4ca8-a4ce-d1f3c0c0456a,8/25/19,18,-636
5b353ed8-9b16-4d71-ae04-9f0985d77778,8/25/19,19,1182
5b353ed8-9b16-4d71-ae04-9f0985d77778,8/30/19,19,-2066
7c0ed694-f92e-432c-a395-d57bc5d81fa1,9/13/19,18,1442
40ba67e7-7b1c-48fc-989a-a0eb4c4b9c63,9/13/19,18,-1025
8e23793d-df47-45e7-91dc-2a88206eadc9,8/27/19,20,395
8e23793d-df47-45e7-91dc-2a88206eadc9,8/25/19,19,161
e88aa18b-4086-47bd-9305-7e4b7f40647e,8/2/19,19,1517
e3ebc582-2884-4f9f-bee0-90004ff8de4d,8/10/19,18,657
00b53abd-90d9-4953-b441-8989e75f616e,8/10/19,18,-56
00b53abd-90d9-4953-b441-8989e75f616e,8/14/19,18,97
7c0ed694-f92e-432c-a395-d57bc5d81fa1,8/2/19,19,509
1faba180-5a8d-4a91-9ec9-9109dc6e7e4d,9/22/19,17,-14
6305d8f5-171e-4b18-8c32-32b34d8b2f94,9/26/19,19,17
1a62e6fe-a4ae-4e61-9763-57bea2c6628b,10/15/19,19,249
6305d8f5-171e-4b18-8c32-32b34d8b2f94,10/24/19,19,505
21e6e524-402a-4445-9c9c-d826c25fd01d,10/23/19,18,1538
1faba180-5a8d-4a91-9ec9-9109dc6e7e4d,11/8/19,19,125
6a2da625-631f-4c97-b6e9-254b8d6189d1,11/8/19,18,523
bff3156e-1536-42c7-bb94-1d0461b9750c,11/18/19,18,1213
071b09d3-162a-4204-b4cc-9192a80417b4,11/18/19,20,-1
1faba180-5a8d-4a91-9ec9-9109dc6e7e4d,12/26/19,20,62
4a858e65-83e6-4259-88ba-2280348edf65,10/28/19,18,383
e88aa18b-4086-47bd-9305-7e4b7f40647e,11/4/19,20,-2084
9727cc85-d4aa-4597-b60d-25d0189181f4,11/4/19,20,336
071b09d3-162a-4204-b4cc-9192a80417b4,12/3/19,20,-192
6305d8f5-171e-4b18-8c32-32b34d8b2f94,12/10/19,20,168
71a87e9d-6592-4cf6-98bd-e8aff326deaa,12/26/19,18,981
d84726c3-bc0a-4833-9b10-dc827d5b5973,6/5/19,20,249
aae33cf2-6774-4576-b7c6-01a3cf16e269,6/23/19,20,463
aa9857fe-f415-4d98-8462-18e607044476,6/24/19,20,105
3c526b04-a1a6-470c-9c65-2413fe7da127,6/19/19,19,1324
ce1405b0-981f-442a-8385-f84f8c3fd785,6/10/19,19,668
aa9857fe-f415-4d98-8462-18e607044476,6/19/19,19,-676
8897647e-775a-4e5b-943f-e0d5ea781457,6/19/19,20,-1223
aae33cf2-6774-4576-b7c6-01a3cf16e269,6/10/19,20,-731
83a874c2-17a7-45c5-be0a-080874379187,7/5/19,20,2527
3361e130-2cc4-4811-b16d-99e589907612,6/11/19,19,-423
d0d4cdeb-77b3-41e8-b343-a589ce1a982c,6/10/19,19,147
b0283441-5cc5-4b11-9d2e-1903f1b92191,5/31/19,20,-1148
59796123-9eac-4aa2-ad37-0724fbc47400,5/21/19,20,370
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,5/21/19,19,200
b0283441-5cc5-4b11-9d2e-1903f1b92191,6/28/19,19,2410
83a874c2-17a7-45c5-be0a-080874379187,6/24/19,20,1247
dc85e720-cbb2-4250-aebc-346e8ce8b795,5/31/19,20,100
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,5/23/19,19,185
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,7/12/19,19,524
3c526b04-a1a6-470c-9c65-2413fe7da127,7/12/19,20,-1689
086ba8d9-6cc6-4dbb-8f99-28aae3c90424,7/17/19,19,14
dc85e720-cbb2-4250-aebc-346e8ce8b795,7/15/19,19,-113
aae33cf2-6774-4576-b7c6-01a3cf16e269,8/2/19,18,-133
ce1405b0-981f-442a-8385-f84f8c3fd785,8/2/19,18,-740
aae33cf2-6774-4576-b7c6-01a3cf16e269,8/5/19,19,-192
e82c415e-4609-45bc-b6c0-f3768471585a,2/1/19,20,-6
ea364158-4415-4a86-8267-ce77ad6e00b0,4/24/19,20,484
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,3/28/19,20,248
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,4/12/19,19,57
d0d4cdeb-77b3-41e8-b343-a589ce1a982c,2/21/19,20,646
63015ae4-f7dd-4347-abc4-651dbb034591,3/18/19,20,-40
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,2/21/19,18,445
424fc967-5e61-4e77-afd8-619b03cec9e4,3/8/19,18,2276
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,3/18/19,19,-234
3361e130-2cc4-4811-b16d-99e589907612,4/1/19,19,13
63015ae4-f7dd-4347-abc4-651dbb034591,2/1/19,20,90
0f9027e8-a4ff-4191-99e1-75c475443c9a,2/15/19,19,-162
3c526b04-a1a6-470c-9c65-2413fe7da127,4/1/19,20,-261
d83f724d-4517-46df-910d-a2ce6643bdf8,4/17/19,20,624
b0283441-5cc5-4b11-9d2e-1903f1b92191,2/15/19,19,419
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,2/27/19,19,-1917
ce1405b0-981f-442a-8385-f84f8c3fd785,2/13/19,16,245
3361e130-2cc4-4811-b16d-99e589907612,4/17/19,19,-651
8a365c17-8405-4ec6-bc5a-36dcc4a65c6f,4/2/19,20,108
d83f724d-4517-46df-910d-a2ce6643bdf8,5/13/19,20,33
0f9027e8-a4ff-4191-99e1-75c475443c9a,2/21/19,18,-278
30fa8b97-469b-4747-a460-95176ed82661,5/13/19,19,112
63015ae4-f7dd-4347-abc4-651dbb034591,3/25/19,20,-74
096688b6-8816-445a-bdcf-0848de1c992c,4/8/19,19,96
d83f724d-4517-46df-910d-a2ce6643bdf8,8/14/19,19,190
c78d8f0e-06a3-4543-bfb7-e9c0fd0f84dc,8/21/19,19,-76
9406c523-1582-4bc6-aa5b-7b17ec083b9f,8/21/19,20,42
30fa8b97-469b-4747-a460-95176ed82661,8/25/19,19,49
086ba8d9-6cc6-4dbb-8f99-28aae3c90424,8/25/19,19,-163
b0283441-5cc5-4b11-9d2e-1903f1b92191,8/23/19,19,4147
b0283441-5cc5-4b11-9d2e-1903f1b92191,8/30/19,19,2293
0f9027e8-a4ff-4191-99e1-75c475443c9a,8/30/19,20,458
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,9/13/19,18,270
63015ae4-f7dd-4347-abc4-651dbb034591,9/4/19,18,53
bbcc397b-412a-427b-b41a-d634eb4d5c21,9/21/19,17,-52
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,8/6/19,19,-438
3c526b04-a1a6-470c-9c65-2413fe7da127,9/13/19,18,931
d84726c3-bc0a-4833-9b10-dc827d5b5973,8/14/19,19,-3
8ef9619f-5509-4be8-964c-bff343ea2c2f,8/10/19,18,2170
424fc967-5e61-4e77-afd8-619b03cec9e4,8/2/19,18,726
81b8f131-9b23-4024-850b-867171aa8936,8/2/19,19,-251
30fa8b97-469b-4747-a460-95176ed82661,8/10/19,18,-9
63015ae4-f7dd-4347-abc4-651dbb034591,9/22/19,17,242
ea364158-4415-4a86-8267-ce77ad6e00b0,9/22/19,17,203
e17a91d6-cf39-4d8f-ba3a-d18643b9b245,9/24/19,17,-21
aa9857fe-f415-4d98-8462-18e607044476,9/24/19,20,185
be1c3cb4-e9a7-4cf1-89dd-8577690c01a2,10/15/19,19,365
63015ae4-f7dd-4347-abc4-651dbb034591,10/15/19,19,77
b76f6a18-9dfc-4f05-b2f5-f0cb7c18056b,10/15/19,19,343
e17a91d6-cf39-4d8f-ba3a-d18643b9b245,10/23/19,18,446
5f9954e5-a9ef-4a6e-8d6f-a1a941c9802c,11/8/19,19,141
212364ea-49b5-4137-ad71-54ff8d16dbb4,11/18/19,19,247
aae33cf2-6774-4576-b7c6-01a3cf16e269,11/8/19,18,122
5f9954e5-a9ef-4a6e-8d6f-a1a941c9802c,11/18/19,20,-209
d83f724d-4517-46df-910d-a2ce6643bdf8,11/18/19,18,-47
f2d03468-ccb3-4255-8f8d-4e6a1baaaa47,11/19/19,19,-107
b3372627-eba5-4084-b3ce-480c41d9f41e,11/25/19,19,-536
8ef9619f-5509-4be8-964c-bff343ea2c2f,11/4/19,20,329
56905904-4eab-469b-b3dd-f3ac1bc7f045,11/18/19,18,567
d83f724d-4517-46df-910d-a2ce6643bdf8,10/28/19,19,931
dc85e720-cbb2-4250-aebc-346e8ce8b795,11/4/19,20,407
d84726c3-bc0a-4833-9b10-dc827d5b5973,12/5/19,20,33
424fc967-5e61-4e77-afd8-619b03cec9e4,11/26/19,19,594
e728144b-011a-46cc-9288-ede18b6460ab,12/9/19,18,515
8fdf3869-fac2-4fa7-ac61-7fcf5f4fbeff,12/9/19,18,593
30fa8b97-469b-4747-a460-95176ed82661,12/16/19,19,976
59796123-9eac-4aa2-ad37-0724fbc47400,12/26/19,18,2160
43c7bc97-3b77-4a63-bd29-6a7179d8dd5c,12/20/19,19,199
87898b2b-bd3a-4702-ad6e-f259b39796f5,6/10/19,20,262
5e998b5c-1043-4422-9771-4ad0d4f6887e,6/19/19,19,164
7e5ca617-fa9a-4220-b6b8-329d8dbc5297,6/11/19,19,-2300
bbc7614d-6ba0-4beb-89d4-994602e72a8d,6/11/19,20,511
5536de37-1eec-43f0-9df9-7cb38127970e,7/9/19,20,845
77dfb216-d485-4755-9da3-090035f691a9,6/10/19,20,391
87898b2b-bd3a-4702-ad6e-f259b39796f5,6/19/19,19,36
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,6/28/19,20,91
7057834d-ff5b-4bf6-b211-da590d2f5d20,6/28/19,19,-66
25466573-f753-4b54-9846-591020b36a9e,7/5/19,20,810
26bbb6fd-df14-4f65-9f6a-a0831db1a851,6/11/19,19,-305
5536de37-1eec-43f0-9df9-7cb38127970e,5/29/19,18,721
908dbcd5-8bd4-47ae-836c-88fb50249109,5/16/19,20,23
3144045c-d7ce-4beb-9fb8-f569fef68665,5/21/19,20,19
a21305de-c964-46b2-970e-023be02cbf62,5/29/19,18,991
5e998b5c-1043-4422-9771-4ad0d4f6887e,5/14/19,19,-121
202b363c-30e1-499d-b68c-1f9fd6d3507a,7/9/19,20,-180
77dfb216-d485-4755-9da3-090035f691a9,6/5/19,20,382
bd80c3bc-2d67-4e00-b786-6212998e3236,6/28/19,20,514
0d760344-d29e-49e2-8fed-bc3d8c833198,5/16/19,19,-30
5613db24-bdb1-4753-b11f-4846cdf2f537,7/12/19,20,252
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,7/24/19,19,2093
26bbb6fd-df14-4f65-9f6a-a0831db1a851,7/15/19,19,1038
f793fe4a-24a2-4ccf-b468-be45876b3c5f,7/15/19,19,392
dd9aa0d3-1d70-4707-839f-a4c31e8d2385,7/15/19,19,287
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,8/2/19,19,-501
25466573-f753-4b54-9846-591020b36a9e,8/5/19,19,-33
bd80c3bc-2d67-4e00-b786-6212998e3236,8/10/19,19,-105
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,3/18/19,19,149
a21305de-c964-46b2-970e-023be02cbf62,4/10/19,19,-221
03a7267f-a1eb-4a8f-9108-d3495c36d808,3/18/19,19,1309
77dfb216-d485-4755-9da3-090035f691a9,3/20/19,19,119
7e5ca617-fa9a-4220-b6b8-329d8dbc5297,2/21/19,19,-237
77dfb216-d485-4755-9da3-090035f691a9,4/2/19,19,365
eda59589-6d06-4465-ba2c-76c3d4db34ee,4/23/19,20,814
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,4/2/19,20,-62
a21305de-c964-46b2-970e-023be02cbf62,5/13/19,20,395
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,1/7/19,19,262
5614abac-3b69-4cd2-a9c9-d5e296a4427e,2/21/19,18,114
843362bc-1154-4efb-a310-e5d8d0f6e575,3/18/19,19,171
bd80c3bc-2d67-4e00-b786-6212998e3236,2/13/19,16,115
bac9eebd-af01-4e71-9bae-29e5329678f4,4/26/19,20,555
843362bc-1154-4efb-a310-e5d8d0f6e575,4/17/19,20,803
bbc7614d-6ba0-4beb-89d4-994602e72a8d,4/18/19,19,-2257
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,4/5/19,19,-139
5e998b5c-1043-4422-9771-4ad0d4f6887e,5/3/19,20,-171
e04313d0-51b4-4f88-bf29-79fce6e25994,2/15/19,19,341
7057834d-ff5b-4bf6-b211-da590d2f5d20,4/12/19,19,-69
f793fe4a-24a2-4ccf-b468-be45876b3c5f,4/17/19,19,549
c1b9f8ce-d7ca-4581-b395-c911c3af4c07,3/25/19,19,-298
26bbb6fd-df14-4f65-9f6a-a0831db1a851,5/3/19,20,829
bac9eebd-af01-4e71-9bae-29e5329678f4,4/18/19,20,610
7e5ca617-fa9a-4220-b6b8-329d8dbc5297,5/14/19,19,767
ce7bd204-b799-4cb5-9c01-b84fb2e35c4c,5/3/19,20,1274
3c40d5ef-da1f-4afe-bac6-2250adfd2d21,8/21/19,19,14
25466573-f753-4b54-9846-591020b36a9e,8/21/19,20,-28
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,8/22/19,18,771
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,8/25/19,19,-3704
bac9eebd-af01-4e71-9bae-29e5329678f4,8/30/19,19,762
5536de37-1eec-43f0-9df9-7cb38127970e,8/25/19,18,-1555
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,9/4/19,18,669
eda59589-6d06-4465-ba2c-76c3d4db34ee,8/27/19,20,1629
eda59589-6d06-4465-ba2c-76c3d4db34ee,9/13/19,18,375
0d760344-d29e-49e2-8fed-bc3d8c833198,9/13/19,18,56
d03e36fb-016e-440b-87e3-a248edd7ad27,8/21/19,19,139
77dfb216-d485-4755-9da3-090035f691a9,8/21/19,19,-20
77dfb216-d485-4755-9da3-090035f691a9,9/21/19,17,399
202b363c-30e1-499d-b68c-1f9fd6d3507a,8/14/19,18,-380
0d760344-d29e-49e2-8fed-bc3d8c833198,8/2/19,18,41
5536de37-1eec-43f0-9df9-7cb38127970e,8/2/19,19,159
d03e36fb-016e-440b-87e3-a248edd7ad27,8/25/19,18,-1393
7e5ca617-fa9a-4220-b6b8-329d8dbc5297,9/13/19,18,-396
25466573-f753-4b54-9846-591020b36a9e,9/22/19,18,19
eda59589-6d06-4465-ba2c-76c3d4db34ee,8/14/19,18,1104
5613db24-bdb1-4753-b11f-4846cdf2f537,9/13/19,18,1379
26bbb6fd-df14-4f65-9f6a-a0831db1a851,9/24/19,17,-1051
f2a26432-350d-4bdc-bf14-e11acfd9dd2d,9/24/19,17,313
d456acf9-dc29-4e47-9312-874c10f0b898,9/13/19,18,1020
25466573-f753-4b54-9846-591020b36a9e,10/15/19,19,366
908dbcd5-8bd4-47ae-836c-88fb50249109,10/15/19,19,27
eda59589-6d06-4465-ba2c-76c3d4db34ee,10/15/19,19,1955
202b363c-30e1-499d-b68c-1f9fd6d3507a,10/24/19,20,119
dd9aa0d3-1d70-4707-839f-a4c31e8d2385,11/8/19,19,-52
6dbdc3bc-b16e-4ca0-9a00-00ee18b2bbda,11/8/19,20,-305
d03e36fb-016e-440b-87e3-a248edd7ad27,11/18/19,20,291
f793fe4a-24a2-4ccf-b468-be45876b3c5f,11/18/19,18,341
908dbcd5-8bd4-47ae-836c-88fb50249109,11/18/19,19,235
e04313d0-51b4-4f88-bf29-79fce6e25994,11/20/19,19,-2
bd80c3bc-2d67-4e00-b786-6212998e3236,11/4/19,18,190
bac9eebd-af01-4e71-9bae-29e5329678f4,10/28/19,19,85
d03e36fb-016e-440b-87e3-a248edd7ad27,10/28/19,19,35
dd77d0a4-c35c-4e36-867f-339d4f114c2e,12/6/19,19,2507
5e998b5c-1043-4422-9771-4ad0d4f6887e,12/2/19,18,5
25466573-f753-4b54-9846-591020b36a9e,12/9/19,18,189
2cca8b2c-dd8a-4802-85d3-edcea9b3e891,12/16/19,19,-173
0606620d-ddcb-40d1-8bda-c470464247f9,12/18/19,19,-127
cd24d9d0-8021-421c-b7cc-706e5197b79c,12/20/19,19,2970
ac82863d-664b-45fc-a4c5-606450026563,6/11/19,20,-114
62e5cd13-2aa7-4354-ac79-eec419b108b2,6/19/19,19,434
c603849a-96c7-4481-b9b0-fc40cbd017bb,6/11/19,20,95
1c66dad5-5f07-49f8-99cf-7218ae9410e7,6/23/19,20,232
798f23dd-daa1-40a4-a89b-064b0ec073ae,6/6/19,19,147
d1711f68-e7c0-4e67-8ee4-de395fbc7baf,7/9/19,20,140
276e1460-c94b-494a-9ba2-ee312dc0c0d2,6/11/19,19,180
15e091b8-0172-4f04-96d3-110ba785d9ef,6/10/19,20,109
d294be30-a2d6-48d8-9ba1-47eebc2ce2bd,6/10/19,20,8
a9b91b98-cbe2-460e-8c39-687ca23f9f1e,6/24/19,19,-170
8f8b814e-5561-4040-a4ad-37e55e8041fe,5/22/19,19,183
1c66dad5-5f07-49f8-99cf-7218ae9410e7,6/19/19,20,-488
b84e4e23-8be3-4d8b-ad3f-f7511eea5bf0,5/16/19,19,14
d1711f68-e7c0-4e67-8ee4-de395fbc7baf,6/5/19,19,354
ebfef67d-b395-4e80-b6c7-c4596b649a8b,6/11/19,19,-132
d1711f68-e7c0-4e67-8ee4-de395fbc7baf,6/23/19,20,-228
04349051-988d-475a-b5f6-7da384c3e2e2,5/16/19,19,-111
1ef820f2-4f68-4598-86a7-a675f00477f9,6/23/19,20,-157
22aaa231-38d3-4cfd-a67f-2899f162ef19,6/10/19,19,-704
f77ab860-c556-43a8-a422-f5a605df2f95,6/23/19,20,-1059
a3dc325c-8dee-4f6b-bcc1-3707730afbf4,5/29/19,18,575
42da9788-c413-48bd-8678-766cc4df7ba4,6/24/19,20,781
911bc170-bf9c-4642-a3ef-2064f8a7d83a,5/20/19,19,89
d33f08bf-be6f-43f6-a165-d5dd2e01e89c,5/23/19,19,65
d49fd882-f155-4732-9fce-5f7a3aac5b2d,7/12/19,20,-78
a3dc325c-8dee-4f6b-bcc1-3707730afbf4,7/17/19,19,-1002
ac82863d-664b-45fc-a4c5-606450026563,7/24/19,20,1168
d294be30-a2d6-48d8-9ba1-47eebc2ce2bd,7/17/19,19,-30
7cebb63a-eedd-4e6a-b7c9-e100a72f2209,7/15/19,19,211
276e1460-c94b-494a-9ba2-ee312dc0c0d2,7/15/19,19,783
1ef820f2-4f68-4598-86a7-a675f00477f9,8/2/19,19,-7
8f8b814e-5561-4040-a4ad-37e55e8041fe,8/10/19,19,-410
5dc31dd2-6f87-4b03-bf36-7aaa0819d837,5/13/19,20,-728
798f23dd-daa1-40a4-a89b-064b0ec073ae,2/1/19,20,245
d1711f68-e7c0-4e67-8ee4-de395fbc7baf,2/1/19,19,-363
60a4176b-ee3b-4b7c-b395-1ab894cdcca0,2/1/19,20,237
f5b0d625-c76d-43de-a197-10ba48470aba,2/1/19,20,-232
04349051-988d-475a-b5f6-7da384c3e2e2,2/26/19,19,209
ebfef67d-b395-4e80-b6c7-c4596b649a8b,5/3/19,19,239
9b918db1-9b24-4ee5-82f3-f448d1c40889,3/11/19,20,-1880
60a4176b-ee3b-4b7c-b395-1ab894cdcca0,2/13/19,20,413
42da9788-c413-48bd-8678-766cc4df7ba4,3/27/19,20,-158
42da9788-c413-48bd-8678-766cc4df7ba4,2/20/19,19,-434
1c66dad5-5f07-49f8-99cf-7218ae9410e7,2/26/19,20,105
ebfef67d-b395-4e80-b6c7-c4596b649a8b,2/20/19,19,211
60a4176b-ee3b-4b7c-b395-1ab894cdcca0,4/17/19,19,152
7aa56cb8-961b-413d-b7d2-bbbfcbb259ad,3/4/19,19,930
f77ab860-c556-43a8-a422-f5a605df2f95,2/20/19,19,-1359
b84e4e23-8be3-4d8b-ad3f-f7511eea5bf0,2/15/19,19,106
c603849a-96c7-4481-b9b0-fc40cbd017bb,5/13/19,19,104
51460c68-3065-476d-b8a1-8c589753e661,2/28/19,19,52
93010b03-5632-4509-8440-060880ee96c7,5/3/19,18,-296
42da9788-c413-48bd-8678-766cc4df7ba4,2/6/19,18,191
04349051-988d-475a-b5f6-7da384c3e2e2,4/26/19,20,22
f527742b-2e52-4866-989a-d5a808df2d1b,2/15/19,20,-575
b84e4e23-8be3-4d8b-ad3f-f7511eea5bf0,3/12/19,20,32
c6aa2c57-e8ac-4ab3-bdb0-e788ea640eb7,2/21/19,18,176
2da64b73-2244-44bd-b196-dc0c4382e513,3/1/19,19,922
911bc170-bf9c-4642-a3ef-2064f8a7d83a,2/28/19,19,157
22aaa231-38d3-4cfd-a67f-2899f162ef19,3/18/19,19,-726
15e091b8-0172-4f04-96d3-110ba785d9ef,2/6/19,18,-3900
2da64b73-2244-44bd-b196-dc0c4382e513,8/15/19,18,-78
be2f3d54-dac0-4265-b87d-d1e36e0aa8e9,8/15/19,18,-164
04349051-988d-475a-b5f6-7da384c3e2e2,8/21/19,19,-208
62e5cd13-2aa7-4354-ac79-eec419b108b2,8/25/19,19,2418
42da9788-c413-48bd-8678-766cc4df7ba4,8/25/19,19,863
b84e4e23-8be3-4d8b-ad3f-f7511eea5bf0,8/27/19,20,193
15e091b8-0172-4f04-96d3-110ba785d9ef,8/15/19,20,52
2da64b73-2244-44bd-b196-dc0c4382e513,9/13/19,18,545
2da64b73-2244-44bd-b196-dc0c4382e513,9/13/19,19,52
04349051-988d-475a-b5f6-7da384c3e2e2,9/13/19,18,178
51460c68-3065-476d-b8a1-8c589753e661,9/17/19,19,344
ae2e69e3-f0f1-4f83-bd3d-3fd821237248,9/21/19,17,515
d516307d-b0de-4731-93d2-25c1ac700446,8/2/19,18,1123
60a4176b-ee3b-4b7c-b395-1ab894cdcca0,9/13/19,17,605
04349051-988d-475a-b5f6-7da384c3e2e2,8/25/19,18,-21
d516307d-b0de-4731-93d2-25c1ac700446,8/14/19,19,2225
51460c68-3065-476d-b8a1-8c589753e661,8/14/19,19,35
1c66dad5-5f07-49f8-99cf-7218ae9410e7,8/2/19,19,612
